学科,书本,标题,题干,是否有图片,图片路径,掌握程度,标签,答案,历次反馈,预留空间,首次做题时间
数学,基础30讲,基础30讲-习6-8,"设$f(x)$在$[0,1]$上具有二阶导数，且满足条件$|f(x)|\le a$，$|f''(x)|\le b$，其中$a,b$都是非负常数，$c$是$(0,1)$内任意一点。(1)写出$f(x)$在点$x=c$处带拉格朗日型余项的一阶泰勒公式；(2)证明$|f'(x)|\le 2a+\frac{b}{2}$",n,基础30讲-习6-8,*,错题,"(1)解：$f(x)=f(c)+f'(c)(x - c)+\frac{f''(\xi)}{2!}(x - c)^2$，其中$\xi = c+\theta(x - c)$，$0<\theta<1$。
(2)证明：在以上一阶泰勒公式中，分别令$x = 0$和$x = 1$，则有
\[
f(0)=f(c)-f'(c)c+\frac{f''(\xi_1)}{2!}c^2,0<\xi_1<c<1
\]
\[
f(1)=f(c)+f'(c)(1 - c)+\frac{f''(\xi_2)}{2!}(1 - c)^2,0<c<\xi_2<1
\]
两式相减得
\[
f(1)-f(0)=f'(c)+\frac{1}{2!}[f''(\xi_2)(1 - c)^2 - f''(\xi_1)c^2]
\]
于是
\[
|f'(c)|\leq|f(1)|+|f(0)|+\frac{1}{2}|f''(\xi_2)|(1 - c)^2+\frac{1}{2}|f''(\xi_1)|c^2\leq a + a+\frac{b}{2}[(1 - c)^2 + c^2]
\]
又因$c\in(0,1)$，$(1 - c)^2 + c^2\leq 1$，故$|f'(c)|\leq 2a+\frac{b}{2}$。
又
\[
f(0)=f(1)+f'(1)(0 - 1)+\frac{f''(\xi_3)}{2!}(0 - 1)^2,0<\xi_3<1
\]
\[
f(1)=f(0)+f'(0)(1 - 0)+\frac{f''(\xi_4)}{2!}(1 - 0)^2,0<\xi_4<1
\]
故
\[
|f'(0)|\leq|f(1)|+|f(0)|+\frac{1}{2}|f''(\xi_4)|\leq 2a+\frac{b}{2}
\]
\[
|f'(1)|\leq|f(1)|+|f(0)|+\frac{1}{2}|f''(\xi_3)|\leq 2a+\frac{b}{2}
\]
综上所述，$|f'(x)|\leq 2a+\frac{b}{2}$。","2026-05-14:错,2026-06-14:错,2026-06-22:半对、端点处的讨论漏了",11cm,2026-04-13
数学,基础30讲,基础30讲-例7-1,"已知动点$P$在曲线$y=x^3$上运动，记坐标原点与点$P$间的距离为$l$。若点$P$的横坐标对时间的变化率为常数$v_0$，则当点$P$运动到点$(1,1)$时，$l$对时间的变化率是\underline{\quad\quad\quad}。",y,基础30讲-例7-1,***,其他方法,"\begin{align*}
&\text{应填 }2\sqrt{2}v_0.\\
&\text{由题设知 }l = \sqrt{x^2 + y^2} = \sqrt{x^2 + x^6}，\text{ 则}\\
&\frac{\mathrm{d}l}{\mathrm{d}t} = \frac{\mathrm{d}l}{\mathrm{d}x} \cdot \frac{\mathrm{d}x}{\mathrm{d}t} = \frac{2x + 6x^5}{2\sqrt{x^2 + x^6}} \cdot v_0\\
&\left.\frac{\mathrm{d}l}{\mathrm{d}t}\right|_{x = 1} = \frac{8}{2\sqrt{2}}v_0 = 2\sqrt{2}v_0
\end{align*}",2026-06-06:对,11cm,2026-04-13
数学,基础30讲,基础30讲-习7-3,甲车以$24\ \text{km/h}$的速度向北行驶，同时正东$10\ \text{km}$处乙车以$20\ \text{km/h}$的速度向东行驶。从这一时刻起经过$1$小时后，求两车间的距离对时间的变化率,y,基础30讲-习7-3,*,错题,"设甲车最初在原点$O$处，乙车在$C$处，$OC = 10 \text{ km}$，在$t$小时后，甲在$A$点，乙在$B$点，设$AB = s$，$OA = x$，$CB = y$，则$s = \sqrt{x^{2}+(y + 10)^{2}}$，其中$s = s(t)$，$x = x(t)$，$y = y(t)$都是关于$t$的函数. 写成
\[
s^{2}=x^{2}+(y + 10)^{2}
\]
两边对$t$求导，得$2s\cdot\frac{\mathrm{d}s}{\mathrm{d}t}=2x\frac{\mathrm{d}x}{\mathrm{d}t}+2(y + 10)\frac{\mathrm{d}y}{\mathrm{d}t}$，即
\[
\frac{\mathrm{d}s}{\mathrm{d}t}=\frac{x\frac{\mathrm{d}x}{\mathrm{d}t}+(y + 10)\frac{\mathrm{d}y}{\mathrm{d}t}}{\sqrt{x^{2}+(y + 10)^{2}}}
\]
上式表达了三个变化率$\frac{\mathrm{d}s}{\mathrm{d}t}$，$\frac{\mathrm{d}x}{\mathrm{d}t}$，$\frac{\mathrm{d}y}{\mathrm{d}t}$之间的关系. 已知$\frac{\mathrm{d}x}{\mathrm{d}t}=24$，$\frac{\mathrm{d}y}{\mathrm{d}t}=20$. 当$t = 1$时，$x = 24$，$y = 20$，代入上式，得$\frac{\mathrm{d}s}{\mathrm{d}t}=\frac{196}{\sqrt{41}}\approx30.6(\text{km/h})$.","2026-06-04:半对、不简洁,2026-06-23:对",11cm,2026-04-13
数学,基础30讲,基础30讲-例8-2,"函数$f(x)=\begin{cases} \frac{1}{\sqrt{1+x^2}}, & x \le 0, \\ (x+1)\cos x, & x>0 \end{cases}$的一个原函数为（ ）. (A) $F(x)=\begin{cases} \ln\left(\sqrt{1+x^2}-x\right), & x \le 0, \\ (x+1)\cos x-\sin x, & x>0 \end{cases}$ (B) $F(x)=\begin{cases} \ln\left(\sqrt{1+x^2}-x\right)+1, & x \le 0, \\ (x+1)\cos x-\sin x, & x>0 \end{cases}$ (C) $F(x)=\begin{cases} \ln\left(\sqrt{1+x^2}+x\right), & x \le 0, \\ (x+1)\sin x+\cos x, & x>0 \end{cases}$ (D) $F(x)=\begin{cases} \ln\left(\sqrt{1+x^2}+x\right)+1, & x \le 0, \\ (x+1)\sin x+\cos x, & x>0 \end{cases}$",n,基础30讲-例8-2,*,错题,"应选 (D).
对于选项 (A)：$\lim_{x\to0^{-}}F(x)=0$，$\lim_{x\to0^{+}}F(x)=1$，由于$F(x)$在$x = 0$处左右极限不同，故$F(x)$不连续.
对于选项 (C)：$\lim_{x\to0^{-}}F(x)=0$，$\lim_{x\to0^{+}}F(x)=1$，由于$F(x)$在$x = 0$处左右极限不同，故$F(x)$不连续.
由$F'(x)=f(x)$知，$F(x)$必连续，故可排除 (A)，(C).
对于选项 (B)：当$x>0$时，$F'(x)=\cos x-(x + 1)\sin x-\cos x=-(x + 1)\sin x\neq(x + 1)\cos x$，故可排除 (B).
因此选 (D).",2026-05-27:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-3,"在区间$[-1,2]$上，以下四个结论：①$f(x)=\begin{cases}2, & x>0, \\1, & x=0, \\-1, & x<0\end{cases}$有原函数，但其定积分不存在；②$f(x)=\begin{cases}2x\sin\frac{1}{x^2}-\frac{2}{x}\cos\frac{1}{x^2}, & x\neq0, \\0, & x=0\end{cases}$有原函数，其定积分也存在；③$f(x)=\begin{cases}\frac{1}{x}, & x\neq0, \\0, & x=0\end{cases}$没有原函数，其定积分也不存在；④$f(x)=\begin{cases}2x\cos\frac{1}{x}+\sin\frac{1}{x}, & x\neq0, \\0, & x=0\end{cases}$有原函数，其定积分也存在。正确结论的个数为( ). (A)1 (B)2 (C)3 (D)4",n,基础30讲-例8-3,*,错题,"本题通过具体的例子考查考生是否能够明确区分不定积分与定积分的存在性.逐个分析即可.
对于$f(x)=\begin{cases}2, & x>0\\1, & x = 0\\-1, & x<0\end{cases}$，由于$x = 0$是其跳跃间断点，根据不定积分存在定理，在任意一个包含$x = 0$的区间$[a,b]$上，$f(x)$一定不存在原函数，但由于$f(x)$满足定积分存在定理，故定积分$\int_{a}^{b}f(x)dx$存在，所以①错误.
对于$f(x)=\begin{cases}2x\sin\frac{1}{x^2}-\frac{2}{x}\cos\frac{1}{x^2}, & x\neq0\\0, & x = 0\end{cases}$，$x = 0$是其振荡间断点，但是容易验证：
若$F(x)=\begin{cases}x^2\sin\frac{1}{x^2}, & x\neq0\\0, & x = 0\end{cases}$，则$F'(x)=f(x)(-\infty<x<+\infty)$，所以$f(x)$存在原函数，但在任意一个包含$x = 0$的区间$[a,b]$上，定积分$\int_{a}^{b}f(x)dx$不存在，因为在$x = 0$的邻域内$f(x)$无界，所以②错误.
对于$f(x)=\begin{cases}\frac{1}{x}, & x\neq0\\0, & x = 0\end{cases}$，因为$x = 0$是其无穷间断点，所以$f(x)$在包含$x = 0$的区间$[a,b]$上不存在原函数，定积分$\int_{a}^{b}f(x)dx$也不存在，所以③正确.
对于$f(x)=\begin{cases}2x\cos\frac{1}{x}+\sin\frac{1}{x}, & x\neq0\\0, & x = 0\end{cases}$，它在$(-\infty,+\infty)$内存在原函数$F(x)=\begin{cases}x^2\cos\frac{1}{x}, & x\neq0\\0, & x = 0\end{cases}$，并且在任意一个包含$x = 0$的区间$[a,b]$上，定积分$\int_{a}^{b}f(x)dx$也存在，因为$f(x)$有界且只有一个振荡间断点，所以④正确.
综上所述，答案选择(B).",2026-05-27:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-4,"设可导函数$y=f(x)$在$[0,+\infty)$上的值域是$[0,+\infty)$，$f(0)=0$，$f'(x)>0$，$x=\varphi(y)$是$y=f(x)$的反函数。记$I=\int_{0}^{a}f(x)\,\mathrm{d}x+\int_{0}^{b}\varphi(y)\,\mathrm{d}y$，常数$a,b>0$，当$a<\varphi(b)$时，则（ ）。(A)$I>ab$ (B)$I<ab$ (C)$I=ab$ (D)$I$与$ab$的大小关系不确定",y,基础30讲-例8-4,*,错题,"应选 (A).
由题设易知，$f(x)$是过原点且在$[0, +\infty)$上单调递增的函数. 已知$x = \varphi(y)$是$y = f(x)$的反函数，则$x = \varphi(y)$与$y = f(x)$在同一坐标系下共线，如图 8 - 3 所示.
由图 8 - 3 可知，
\begin{align*}
I&=\int_{0}^{a} f(x) \mathrm{d}x + \int_{0}^{b} \varphi(y) \mathrm{d}y\\
&=S_1 + S_2 + S_3 > S_1 + S_2 = ab
\end{align*}
故$I > ab$. 因此选 (A).",2026-06-04:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-5,"$y=e^{-x}\sin x$在$[0,+\infty)$上与$x$轴所围平面区域的面积写成如下表达式：①$\int_{0}^{+\infty}e^{-x}|\sin x|\,\mathrm{d}x$；②$\left|\int_{0}^{+\infty}e^{-x}\sin x\,\mathrm{d}x\right|$；③$\lim\limits_{n\to\infty}\sum\limits_{k=0}^{n}\left|\int_{k\pi}^{(k+1)\pi}e^{-x}\sin x\,\mathrm{d}x\right|$。其中正确表达式的个数是（ ）。(A)0 (B)1 (C)2 (D)3",y,基础30讲-例8-5,*,错题,"应选(C).
由“二、1.(2)”定积分的几何意义，因$y = e^{-x}\sin x$在$[0, +\infty)$上既有正值，也有负值，故$\int_{0}^{+\infty} e^{-x}\sin xdx$表示其在$x$轴上方所围图形的面积减去其在$x$轴下方所围图形的面积. $\left|\int_{0}^{+\infty} e^{-x}\sin xdx\right|$表示面积差的绝对值，不符合题意，排除②.
而$\int_{0}^{+\infty} e^{-x}|\sin x|dx = \int_{0}^{+\infty} \left|e^{-x}\sin x\right|dx$，表示$\left|e^{-x}\sin x\right|$在$[0, +\infty)$上与$x$轴所围图形的面积，符合题意，故①正确.
对于③，$\left|\int_{k\pi}^{(k + 1)\pi} e^{-x}\sin xdx\right|$表示在$[k\pi, (k + 1)\pi]$上$e^{-x}\sin x$与$x$轴所围图形的面积，故$\lim_{n \to \infty} \sum_{k = 0}^{n} \left|\int_{k\pi}^{(k + 1)\pi} e^{-x}\sin xdx\right|$亦符合题意，故③正确. 所以正确的表达式有$2$个.",2026-06-11:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-6,"$\lim\limits_{n\to\infty}\left(\frac{n+1}{n^2+1}+\frac{n+2}{n^2+4}+\frac{n+3}{n^2+9}+\dots+\frac{n+n}{n^2+n^2}\right)=(\quad)$ (A) $\int_{0}^{1}\frac{1+x}{1+x^2}\,\mathrm{d}x$ (B) $\int_{0}^{1}\frac{1}{1+x}\,\mathrm{d}x$ (C) $\int_{0}^{1}\frac{x}{1+x^2}\,\mathrm{d}x$ (D) $\int_{0}^{1}\frac{2x}{1+x^2}\,\mathrm{d}x$",n,基础30讲-例8-6,***,知识点,"应选 (A).
\begin{align*}
&\lim_{n \to \infty} \left( \frac{n + 1}{n^2 + 1} + \frac{n + 2}{n^2 + 4} + \frac{n + 3}{n^2 + 9} + \cdots + \frac{n + n}{n^2 + n^2} \right) = \lim_{n \to \infty} \sum_{i = 1}^{n} \frac{n + i}{n^2 + i^2}\\
=&\lim_{n \to \infty} \sum_{i = 1}^{n} \frac{n^2 + ni}{n^2 + i^2} \cdot \frac{1}{n} = \lim_{n \to \infty} \sum_{i = 1}^{n} \frac{1 + \frac{i}{n}}{1 + \left( \frac{i}{n} \right)^2} \cdot \frac{1}{n} = \int_{0}^{1} \frac{1 + x}{1 + x^2} dx
\end{align*}",2026-05-16:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-7,"设$f(x)$是$[a,b]$上非负的连续函数，且$f(x)$不恒等于零，证明必有$\int_{a}^{b}f(x)\,\mathrm{d}x>0$",n,基础30讲-例8-7,***,不规范,"因函数$f(x)$在$[a,b]$上不恒等于零，且非负，故至少存在一点$x_0\in(a,b)$，使得$f(x_0)\neq0$，即$f(x_0)>0$。
由连续函数的局部保号性知，存在$\delta>0$与$\eta>0$，使得当$x\in[x_0 - \delta,x_0 + \delta]\subset[a,b]$时，恒有$f(x)\geq\eta>0$。
根据定积分的不等式性质，有$\int_{a}^{b}f(x)dx\geq\int_{x_0 - \delta}^{x_0 + \delta}f(x)dx\geq\eta\int_{x_0 - \delta}^{x_0 + \delta}dx = 2\eta\delta>0$。",2026-06-04:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-10,设$M=\int_{0}^{\frac{\pi}{2}}\sin(\sin x)dx$，$N=\int_{0}^{\frac{\pi}{2}}\cos(\cos x)dx$，则（  ）。(A) $M<1<N$ (B) $M<N<1$ (C) $N<M<1$ (D) $1<M<N$,n,基础30讲-例8-10,*,错题,"应选 (A).
$\sin(\sin x), \cos(\cos x)$ 均在 $\left[0, \frac{\pi}{2}\right]$ 上连续，由 $\sin x \leq x$ 知 $\sin(\sin x) \leq \sin x$，且 $\sin(\sin x) \not\equiv \sin x$ $\left(x \in \left[0, \frac{\pi}{2}\right]\right)$，故
\[
\int_{0}^{\frac{\pi}{2}} \sin(\sin x)dx < \int_{0}^{\frac{\pi}{2}} \sin xdx = 1
\]
，即 $M < 1$.
又
\[
\int_{0}^{\frac{\pi}{2}} \cos(\cos x)dx \xlongequal{x = \frac{\pi}{2} - t} \int_{0}^{\frac{\pi}{2}} \cos(\sin t)dt > \int_{0}^{\frac{\pi}{2}} \cos tdt = 1
\]
，即 $N > 1$，
因此选 (A).","2026-05-28:错、复合函数积分放缩未考虑外层函数的单调性,2026-06-07:错,2026-06-17:对",11cm,2026-04-13
数学,基础30讲,基础30讲-例8-11,"设函数$y=f(x)$在区间$[-1,3]$上的图形如图8-6所示，则函数$F(x)=\int_{0}^{x}f(t)\mathrm{d}t$的图形为（  ）。",y,基础30讲-例8-11,*,错题,"应选 (D).
本题有三个要点：第一，变限积分只要存在就必连续，故排除 (B); 第二，由$f(x)$有两个跳跃间断点可知，$F(x)$应有两个不可导点，排除 (A); 第三，$F(0)=\int_{0}^{0}f(t)dt = 0$，所以$F(x)$的图像过原点，排除 (C).
故答案选择 (D).",2026-06-06:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-14,"设$a>0$，函数$f(x)$在$[0,+\infty)$内连续有界，$C$为任意常数，证明：$y=e^{-ax}\left[\int_{0}^{x} f(t)e^{at}dt + C\right]$有界。",n,基础30讲-例8-14,*,错题,"由$f(x)$在$[0, +\infty)$内有界，设$|f(x)| \leq M$，则当$x \geq 0$时，有
\begin{align*}
|y(x)|&=\left|\mathrm{e}^{-ax}\left[C + \int_{0}^{x} f(t)\mathrm{e}^{at} \mathrm{d}t\right]\right| \leq |C\mathrm{e}^{-ax}| + \mathrm{e}^{-ax}\left|\int_{0}^{x} f(t)\mathrm{e}^{at} \mathrm{d}t\right|\\
&\leq |C| + \mathrm{e}^{-ax}\int_{0}^{x} |f(t)\mathrm{e}^{at}| \mathrm{d}t \leq |C| + M\mathrm{e}^{-ax}\int_{0}^{x} \mathrm{e}^{at} \mathrm{d}t\\
&=|C| + \frac{M}{a}(1 - \mathrm{e}^{-ax}) \leq |C| + \frac{M}{a}
\end{align*}
得证。",2026-05-22:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-15,设$a>b>0$，反常积分$\int_{0}^{+\infty} \frac{1}{x^a + x^b} dx$收敛，则（  ）. (A)$a>1$且$b>1$ (B)$a>1$且$b<1$ (C)$a<1$且$a+b>1$ (D)$a<1$且$b<1$,n,基础30讲-例8-15,*,错题,"应选 (B).
理论依据在 “四、2” 的注中讲过了，来看此题：
\[
I = \int_{0}^{1}\frac{1}{x^{a}+x^{b}}\mathrm{d}x + \int_{1}^{+\infty}\frac{1}{x^{a}+x^{b}}\mathrm{d}x = I_1 + I_2.
\]
对于$I_1$，盯着$x\to 0^{+}$看，由于$a>b>0$，因此$x^{b}$趋于$0$的 “速度” 慢于$x^{a}$趋于$0$的 “速度”，$x^{a}+x^{b} \sim x^{b}$，于是$I_1$与$\int_{0}^{1}\frac{1}{x^{b}}\mathrm{d}x$同敛散，则$b<1$。
对于$I_2$，盯着$x\to +\infty$看，由于$a>b>0$，因此$x^{a}$趋于$+\infty$的 “速度” 快于$x^{b}$趋于$+\infty$的 “速度”，$x^{a}+x^{b}$与$x^{a}$为等价无穷大量，于是$I_2$与$\int_{1}^{+\infty}\frac{1}{x^{a}}\mathrm{d}x$同敛散，则$a>1$。
综上，$a>1$且$b<1$，故选 (B).",2026-06-01:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-16,若反常积分$\int_{1}^{+\infty} \left( e^{-\cos \frac{1}{x}} - e^{-1} \right) x^{k} dx$收敛，则$k$的取值范围是\underline{\quad\quad\quad},n,基础30讲-例8-16,*,错题,"应填$k < 1$.
盯着$x \to +\infty$看，由$\mathrm{e}^{-\cos \frac{1}{x}} - \mathrm{e}^{-1} = \mathrm{e}^{-1} \left( \mathrm{e}^{-\cos \frac{1}{x} + 1} - 1 \right)$，又当$x \to +\infty$时，
\[
\mathrm{e}^{-\cos \frac{1}{x} + 1} - 1 \sim 1 - \cos \frac{1}{x} \sim \frac{1}{2} \cdot \frac{1}{x^{2}},
\]
故原反常积分与$\int_{1}^{+\infty} \frac{1}{x^{2 - k}} \mathrm{d}x$同敛散，故当$2 - k > 1$，即$k < 1$时，原反常积分收敛.",2026-06-13:对、小题步骤有疏忽,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-18,已知$\alpha>0$，则对于反常积分$\int_{0}^{1} \frac{\ln x}{x^{\alpha}} \mathrm{d} x$的敛散性的判别，正确的是（）. (A) 当$\alpha \ge 1$时，积分收敛 (B) 当$\alpha < 1$时，积分收敛 (C) 敛散性与$\alpha$的取值无关，必收敛 (D) 敛散性与$\alpha$的取值无关，必发散,n,基础30讲-例8-18,*,错题,"当$\alpha < 1$时，取充分小的正数$\varepsilon$，使得$\alpha + \varepsilon < 1$，由于
\begin{align*}
\lim_{x \to 0^{+}} x^{\alpha + \varepsilon} \frac{\ln x}{x^{\alpha}} &= \lim_{x \to 0^{+}} x^{\varepsilon} \ln x = \lim_{x \to 0^{+}} \frac{\ln x}{x^{-\varepsilon}} = \lim_{x \to 0^{+}} \frac{\frac{1}{x}}{-\varepsilon x^{-\varepsilon - 1}} = \lim_{x \to 0^{+}} \left(-\frac{1}{\varepsilon} x^{\varepsilon}\right) = 0
\end{align*}
故当$x \to 0^{+}$时，$\frac{1}{x^{\alpha + \varepsilon}}$是比$\frac{\ln x}{x^{\alpha}}$高阶的无穷大量，因为当$\alpha + \varepsilon < 1$时，$\int_{0}^{1} \frac{1}{x^{\alpha + \varepsilon}} \mathrm{d}x$收敛，于是$\int_{0}^{1} \frac{\ln x}{x^{\alpha}} \mathrm{d}x$收敛，选项 (B) 正确；
当$\alpha \geq 1$时，由于$\lim_{x \to 0^{+}} x^{\alpha} \frac{\ln x}{x^{\alpha}} = \infty$，故当$x \to 0^{+}$时，$\frac{1}{x^{\alpha}}$是比$\frac{\ln x}{x^{\alpha}}$低阶的无穷大量，因为当$\alpha \geq 1$时，$\int_{0}^{1} \frac{1}{x^{\alpha}} \mathrm{d}x$发散，于是$\int_{0}^{1} \frac{\ln x}{x^{\alpha}} \mathrm{d}x$发散.",2026-06-14:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例8-19,已知$\alpha>0$，则对于反常积分$\int_{1}^{+\infty} \frac{\ln x}{x^{\alpha}} \mathrm{d} x$的敛散性的判别，正确的是（）. (A) 当$0<\alpha \le 1$时，积分收敛 (B) 当$\alpha>1$时，积分收敛 (C) 敛散性与$\alpha$无关，必收敛 (D) 敛散性与$\alpha$无关，必发散,n,基础30讲-例8-19,*,错题,"应选(B).
当$0 < \alpha \leq 1$且$x$充分大时，$\frac{\ln x}{x^{\alpha}} > \frac{1}{x^{\alpha}}$，由于$\int_{1}^{+\infty}\frac{1}{x^{\alpha}}\mathrm{d}x$发散，因此$\int_{1}^{+\infty}\frac{\ln x}{x^{\alpha}}\mathrm{d}x$发散；
当$\alpha > 1$时，取充分小的正数$\varepsilon$，使$\alpha - \varepsilon > 1$，由$\lim_{x \to +\infty}\frac{\frac{\ln x}{x^{\alpha}}}{\frac{1}{x^{\alpha - \varepsilon}}}\stackrel{\frac{“0”}{“0”}}{=}\lim_{x \to +\infty}\frac{\ln x}{x^{\varepsilon}} = 0$，且$\int_{1}^{+\infty}\frac{1}{x^{\alpha - \varepsilon}}\mathrm{d}x$收敛，故$\int_{1}^{+\infty}\frac{\ln x}{x^{\alpha}}\mathrm{d}x$收敛.
故选(B).",2026-05-17:对,11cm,2026-04-13
数学,基础30讲,基础30讲-习8-3,若反常积分$\int_{0}^{+\infty} \frac{\ln x}{(1+x) x^{1-p}} \mathrm{d} x$收敛，则（）. (A)$p<1$ (B)$p>1$ (C)$0<p<1$ (D)$0 \leq p<1$,n,基础30讲-习8-3,***,不规范,"此积分为有一个瑕点$x = 0$的无穷区间上的反常积分，可写为
\[
\int_{0}^{+\infty} \frac{\ln x}{(1 + x)x^{1 - p}} \mathrm{d}x = \int_{0}^{1} \frac{\ln x}{(1 + x)x^{1 - p}} \mathrm{d}x + \int_{1}^{+\infty} \frac{\ln x}{(1 + x)x^{1 - p}} \mathrm{d}x
\]
对任意$\varepsilon > 0$，有
\[
\lim_{x \to 0^{+}} \frac{\frac{\ln x}{(1 + x)x^{1 - p}}}{\frac{1}{x^{1 - p + \varepsilon}}} = \lim_{x \to 0^{+}} x^{\varepsilon} \ln x = 0
\]
若$\int_{0}^{1} \frac{1}{x^{1 - p + \varepsilon}} \mathrm{d}x$收敛，即$1 - p < 1, p > 0$，则$\int_{0}^{1} \frac{\ln x}{(1 + x)x^{1 - p}} \mathrm{d}x$也收敛.
对任意$\varepsilon > 0$，有
\[
\lim_{x \to +\infty} \frac{\frac{\ln x}{(1 + x)x^{1 - p}}}{\frac{1}{x^{2 - p - \varepsilon}}} = \lim_{x \to +\infty} \frac{\ln x}{x^{\varepsilon}} = 0
\]
若$\int_{1}^{+\infty} \frac{1}{x^{2 - p - \varepsilon}} \mathrm{d}x$收敛，即$2 - p > 1, p < 1$，则$\int_{1}^{+\infty} \frac{\ln x}{(1 + x)x^{1 - p}} \mathrm{d}x$也收敛.
综上，当$0 < p < 1$时，反常积分$\int_{0}^{+\infty} \frac{\ln x}{(1 + x)x^{1 - p}} \mathrm{d}x$收敛.",,11cm,2026-04-13
数学,基础30讲,基础30讲-习8-5,$\lim_{n\to\infty}\sum_{i=1}^{n}\frac{\sin\frac{i\pi}{n}}{n+\frac{1}{i}}=\underline{\quad\quad}$,n,基础30讲-习8-5,*,错题,"当各项分母相同且均为$n$时，
\[
\lim_{n \to \infty} \sum_{i = 1}^{n} \frac{\sin \frac{i\pi}{n}}{n} = \lim_{n \to \infty} \frac{1}{n} \sum_{i = 1}^{n} \sin \frac{i}{n} \pi = \int_{0}^{1} \sin \pi xdx
\]
于是，先对$\sum_{i = 1}^{n} \frac{\sin \frac{i\pi}{n}}{n + \frac{1}{i}}$进行放缩，有
\[
\sum_{i = 1}^{n} \frac{\sin \frac{i\pi}{n}}{n + 1} \leq \sum_{i = 1}^{n} \frac{\sin \frac{i\pi}{n}}{n + \frac{1}{i}} \leq \sum_{i = 1}^{n} \frac{\sin \frac{i\pi}{n}}{n}
\]
由于
\[
\lim_{n \to \infty} \sum_{i = 1}^{n} \frac{\sin \frac{i\pi}{n}}{n} = \lim_{n \to \infty} \frac{1}{n} \sum_{i = 1}^{n} \sin \frac{i}{n} \pi = \int_{0}^{1} \sin \pi xdx = \frac{2}{\pi}
\]
\[
\lim_{n \to \infty} \sum_{i = 1}^{n} \frac{\sin \frac{i\pi}{n}}{n + 1} = \lim_{n \to \infty} \frac{n}{n + 1} \cdot \frac{1}{n} \sum_{i = 1}^{n} \sin \frac{i}{n} \pi = 1 \cdot \int_{0}^{1} \sin \pi xdx = \frac{2}{\pi}
\]
因此，由夹逼准则得
\[
\lim_{n \to \infty} \sum_{i = 1}^{n} \frac{\sin \frac{i\pi}{n}}{n + \frac{1}{i}} = \frac{2}{\pi}
\]","2026-06-03:错,2026-06-22:半对、粗心、积分计算错了",11cm,2026-04-13
数学,基础30讲,基础30讲-习8-7,讨论反常积分$\int_{2}^{+\infty} \frac{1}{x \ln^{p} x} \mathrm{d} x$的敛散性，其中$p$为任意实数,n,基础30讲-习8-7,*,错题,"①当$p = 1$时，
\[
\int_{2}^{+\infty} \frac{1}{x\ln x} \mathrm{d}x = \ln|\ln x|\big|_{2}^{+\infty} = +\infty
\]
，发散；
②当$p \neq 1$时，
\[
\int_{2}^{+\infty} \frac{\mathrm{d}x}{x\ln^{p}x} = \frac{1}{1 - p}(\ln x)^{1 - p}\big|_{2}^{+\infty}
\]
当$p > 1$时，$\lim_{x \to +\infty} (\ln x)^{1 - p} = 0$，故收敛；当$p < 1$时，$\lim_{x \to +\infty} (\ln x)^{1 - p} = +\infty$，故发散。
综上，
\[
\int_{2}^{+\infty} \frac{1}{x\ln^{p}x} \mathrm{d}x =
\begin{cases}
\text{收敛}, & p > 1 \\
\text{发散}, & p \leq 1
\end{cases}
\]","2026-05-29:错、反常积分敛散性判别直接求积分法,2026-06-17:错、反常积分敛散性判别的直接求积分法",11cm,2026-04-13
数学,基础30讲,基础30讲-例9-1,"$\int \frac{\sqrt{x}}{\sqrt{4-x^3}} \, dx$",n,基础30讲-例9-1,*,错题,"\begin{align*}
\int\frac{\sqrt{x}}{\sqrt{4 - x^3}}dx&=\frac{2}{3}\int\frac{d(x^{\frac{3}{2}})}{\sqrt{4 - (x^{\frac{3}{2}})^2}}=\frac{2}{3}\int\frac{d(x^{\frac{3}{2}})}{2\sqrt{1 - (\frac{1}{2}x^{\frac{3}{2}})^2}}\\
&=\frac{2}{3}\int\frac{d(\frac{1}{2}x^{\frac{3}{2}})}{\sqrt{1 - (\frac{1}{2}x^{\frac{3}{2}})^2}}=\frac{2}{3}\arcsin(\frac{1}{2}x^{\frac{3}{2}})+C
\end{align*}",2026-05-14:半对、扣分点、缺少常数C,11cm,2026-04-13
